ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
11/6/2018,WRI,Write-In,USS,United States Senator,SUM,Sumter,,,26,26,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,SUW,Suwannee,,,16,16,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,TAY,Taylor,,,14,14,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,UNI,Union,,,8,8,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,VOL,Volusia,,,125,125,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAK,Wakulla,,,12,12,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAL,Walton,,,21,21,Knepper,Howard,,1
11/6/2018,WRI,Write-In,USS,United States Senator,WAS,Washington,,,12,12,Knepper,Howard,,0
11/6/2018,WRI,Write-In,USS,United States Senator,ALA,Alachua,,,63,63,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,BAK,Baker,,,9,9,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,BAY,Bay,,,44,44,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,BRA,Bradford,,,14,14,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,BRE,Brevard,,,174,174,Levinson,Michael,S.,7
11/6/2018,WRI,Write-In,USS,United States Senator,BRO,Broward,,,577,577,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,CAL,Calhoun,,,11,11,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,CHA,Charlotte,,,67,67,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,CIT,Citrus,,,31,31,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,CLA,Clay,,,47,47,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,CLL,Collier,,,59,59,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,CLM,Columbia,,,22,22,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,DES,Desoto,,,15,15,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,DIX,Dixie,,,10,10,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,DUV,Duval,,,199,199,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,ESC,Escambia,,,79,79,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,FLA,Flagler,,,26,26,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,FRA,Franklin,,,8,8,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,GAD,Gadsden,,,25,25,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,GIL,Gilchrist,,,10,10,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,GLA,Glades,,,13,13,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,GUL,Gulf,,,10,10,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAM,Hamilton,,,8,8,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAR,Hardee,,,12,12,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,HEN,Hendry,,,10,10,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,HER,Hernando,,,32,32,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,HIG,Highlands,,,25,25,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,HIL,Hillsborough,,,390,390,Levinson,Michael,S.,9
11/6/2018,WRI,Write-In,USS,United States Senator,HOL,Holmes,,,8,8,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,IND,Indian River,,,36,36,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,JAC,Jackson,,,14,14,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,JEF,Jefferson,,,16,16,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,LAF,Lafayette,,,5,5,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,LAK,Lake,,,102,102,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,LEE,Lee,,,127,127,Levinson,Michael,S.,4
11/6/2018,WRI,Write-In,USS,United States Senator,LEO,Leon,,,155,155,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,LEV,Levy,,,13,13,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,LIB,Liberty,,,8,8,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAD,Madison,,,11,11,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAN,Manatee,,,70,70,Levinson,Michael,S.,3
11/6/2018,WRI,Write-In,USS,United States Senator,MRN,Marion,,,125,125,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,MRT,Martin,,,30,30,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,DAD,Miami-Dade,,,907,907,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,MON,Monroe,,,33,33,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,NAS,Nassau,,,15,15,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,OKA,Okaloosa,,,52,52,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,OKE,Okeechobee,,,11,11,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,ORA,Orange,,,247,247,Levinson,Michael,S.,7
11/6/2018,WRI,Write-In,USS,United States Senator,OSC,Osceola,,,87,87,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,PAL,Palm Beach,,,871,871,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,PAS,Pasco,,,110,110,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,PIN,Pinellas,,,299,299,Levinson,Michael,S.,16
11/6/2018,WRI,Write-In,USS,United States Senator,POL,Polk,,,167,167,Levinson,Michael,S.,6
11/6/2018,WRI,Write-In,USS,United States Senator,PUT,Putnam,,,35,35,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,SAN,Santa Rosa,,,41,41,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,SAR,Sarasota,,,101,101,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,SEM,Seminole,,,81,81,Levinson,Michael,S.,2
11/6/2018,WRI,Write-In,USS,United States Senator,STJ,St. Johns,,,46,46,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,STL,St. Lucie,,,64,64,Levinson,Michael,S.,5
11/6/2018,WRI,Write-In,USS,United States Senator,SUM,Sumter,,,26,26,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,SUW,Suwannee,,,16,16,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,TAY,Taylor,,,14,14,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,UNI,Union,,,8,8,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,VOL,Volusia,,,125,125,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAK,Wakulla,,,12,12,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAL,Walton,,,21,21,Levinson,Michael,S.,1
11/6/2018,WRI,Write-In,USS,United States Senator,WAS,Washington,,,12,12,Levinson,Michael,S.,0
11/6/2018,WRI,Write-In,USS,United States Senator,ALA,Alachua,,,63,63,Tolbert,Charles,Frederick,2
11/6/2018,WRI,Write-In,USS,United States Senator,BAK,Baker,,,9,9,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,BAY,Bay,,,44,44,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,BRA,Bradford,,,14,14,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,BRE,Brevard,,,174,174,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,BRO,Broward,,,577,577,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,CAL,Calhoun,,,11,11,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,CHA,Charlotte,,,67,67,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,CIT,Citrus,,,31,31,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,CLA,Clay,,,47,47,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,CLL,Collier,,,59,59,Tolbert,Charles,Frederick,1
11/6/2018,WRI,Write-In,USS,United States Senator,CLM,Columbia,,,22,22,Tolbert,Charles,Frederick,4
11/6/2018,WRI,Write-In,USS,United States Senator,DES,Desoto,,,15,15,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,DIX,Dixie,,,10,10,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,DUV,Duval,,,199,199,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,ESC,Escambia,,,79,79,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,FLA,Flagler,,,26,26,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,FRA,Franklin,,,8,8,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,GAD,Gadsden,,,25,25,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,GIL,Gilchrist,,,10,10,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,GLA,Glades,,,13,13,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,GUL,Gulf,,,10,10,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAM,Hamilton,,,8,8,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAR,Hardee,,,12,12,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,HEN,Hendry,,,10,10,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,HER,Hernando,,,32,32,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,HIG,Highlands,,,25,25,Tolbert,Charles,Frederick,1
11/6/2018,WRI,Write-In,USS,United States Senator,HIL,Hillsborough,,,390,390,Tolbert,Charles,Frederick,20
11/6/2018,WRI,Write-In,USS,United States Senator,HOL,Holmes,,,8,8,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,IND,Indian River,,,36,36,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,JAC,Jackson,,,14,14,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,JEF,Jefferson,,,16,16,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,LAF,Lafayette,,,5,5,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,LAK,Lake,,,102,102,Tolbert,Charles,Frederick,2
11/6/2018,WRI,Write-In,USS,United States Senator,LEE,Lee,,,127,127,Tolbert,Charles,Frederick,5
11/6/2018,WRI,Write-In,USS,United States Senator,LEO,Leon,,,155,155,Tolbert,Charles,Frederick,5
11/6/2018,WRI,Write-In,USS,United States Senator,LEV,Levy,,,13,13,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,LIB,Liberty,,,8,8,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAD,Madison,,,11,11,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAN,Manatee,,,70,70,Tolbert,Charles,Frederick,2
11/6/2018,WRI,Write-In,USS,United States Senator,MRN,Marion,,,125,125,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,MRT,Martin,,,30,30,Tolbert,Charles,Frederick,2
11/6/2018,WRI,Write-In,USS,United States Senator,DAD,Miami-Dade,,,907,907,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,MON,Monroe,,,33,33,Tolbert,Charles,Frederick,1
11/6/2018,WRI,Write-In,USS,United States Senator,NAS,Nassau,,,15,15,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,OKA,Okaloosa,,,52,52,Tolbert,Charles,Frederick,4
11/6/2018,WRI,Write-In,USS,United States Senator,OKE,Okeechobee,,,11,11,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,ORA,Orange,,,247,247,Tolbert,Charles,Frederick,8
11/6/2018,WRI,Write-In,USS,United States Senator,OSC,Osceola,,,87,87,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,PAL,Palm Beach,,,871,871,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,PAS,Pasco,,,110,110,Tolbert,Charles,Frederick,9
11/6/2018,WRI,Write-In,USS,United States Senator,PIN,Pinellas,,,299,299,Tolbert,Charles,Frederick,13
11/6/2018,WRI,Write-In,USS,United States Senator,POL,Polk,,,167,167,Tolbert,Charles,Frederick,5
11/6/2018,WRI,Write-In,USS,United States Senator,PUT,Putnam,,,35,35,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,SAN,Santa Rosa,,,41,41,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,SAR,Sarasota,,,101,101,Tolbert,Charles,Frederick,3
11/6/2018,WRI,Write-In,USS,United States Senator,SEM,Seminole,,,81,81,Tolbert,Charles,Frederick,5
11/6/2018,WRI,Write-In,USS,United States Senator,STJ,St. Johns,,,46,46,Tolbert,Charles,Frederick,2
11/6/2018,WRI,Write-In,USS,United States Senator,STL,St. Lucie,,,64,64,Tolbert,Charles,Frederick,5
11/6/2018,WRI,Write-In,USS,United States Senator,SUM,Sumter,,,26,26,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,SUW,Suwannee,,,16,16,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,TAY,Taylor,,,14,14,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,UNI,Union,,,8,8,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,VOL,Volusia,,,125,125,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAK,Wakulla,,,12,12,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAL,Walton,,,21,21,Tolbert,Charles,Frederick,1
11/6/2018,WRI,Write-In,USS,United States Senator,WAS,Washington,,,12,12,Tolbert,Charles,Frederick,0
11/6/2018,WRI,Write-In,USS,United States Senator,ALA,Alachua,,,63,63,Weeks,David,,3
11/6/2018,WRI,Write-In,USS,United States Senator,BAK,Baker,,,9,9,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,BAY,Bay,,,44,44,Weeks,David,,2
11/6/2018,WRI,Write-In,USS,United States Senator,BRA,Bradford,,,14,14,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,BRE,Brevard,,,174,174,Weeks,David,,11
11/6/2018,WRI,Write-In,USS,United States Senator,BRO,Broward,,,577,577,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,CAL,Calhoun,,,11,11,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,CHA,Charlotte,,,67,67,Weeks,David,,4
11/6/2018,WRI,Write-In,USS,United States Senator,CIT,Citrus,,,31,31,Weeks,David,,4
11/6/2018,WRI,Write-In,USS,United States Senator,CLA,Clay,,,47,47,Weeks,David,,2
11/6/2018,WRI,Write-In,USS,United States Senator,CLL,Collier,,,59,59,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,CLM,Columbia,,,22,22,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,DES,Desoto,,,15,15,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,DIX,Dixie,,,10,10,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,DUV,Duval,,,199,199,Weeks,David,,5
11/6/2018,WRI,Write-In,USS,United States Senator,ESC,Escambia,,,79,79,Weeks,David,,4
11/6/2018,WRI,Write-In,USS,United States Senator,FLA,Flagler,,,26,26,Weeks,David,,3
11/6/2018,WRI,Write-In,USS,United States Senator,FRA,Franklin,,,8,8,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,GAD,Gadsden,,,25,25,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,GIL,Gilchrist,,,10,10,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,GLA,Glades,,,13,13,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,GUL,Gulf,,,10,10,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAM,Hamilton,,,8,8,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,HAR,Hardee,,,12,12,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,HEN,Hendry,,,10,10,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,HER,Hernando,,,32,32,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,HIG,Highlands,,,25,25,Weeks,David,,3
11/6/2018,WRI,Write-In,USS,United States Senator,HIL,Hillsborough,,,390,390,Weeks,David,,16
11/6/2018,WRI,Write-In,USS,United States Senator,HOL,Holmes,,,8,8,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,IND,Indian River,,,36,36,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,JAC,Jackson,,,14,14,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,JEF,Jefferson,,,16,16,Weeks,David,,2
11/6/2018,WRI,Write-In,USS,United States Senator,LAF,Lafayette,,,5,5,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,LAK,Lake,,,102,102,Weeks,David,,3
11/6/2018,WRI,Write-In,USS,United States Senator,LEE,Lee,,,127,127,Weeks,David,,8
11/6/2018,WRI,Write-In,USS,United States Senator,LEO,Leon,,,155,155,Weeks,David,,8
11/6/2018,WRI,Write-In,USS,United States Senator,LEV,Levy,,,13,13,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,LIB,Liberty,,,8,8,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAD,Madison,,,11,11,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,MAN,Manatee,,,70,70,Weeks,David,,8
11/6/2018,WRI,Write-In,USS,United States Senator,MRN,Marion,,,125,125,Weeks,David,,10
11/6/2018,WRI,Write-In,USS,United States Senator,MRT,Martin,,,30,30,Weeks,David,,6
11/6/2018,WRI,Write-In,USS,United States Senator,DAD,Miami-Dade,,,907,907,Weeks,David,,8
11/6/2018,WRI,Write-In,USS,United States Senator,MON,Monroe,,,33,33,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,NAS,Nassau,,,15,15,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,OKA,Okaloosa,,,52,52,Weeks,David,,5
11/6/2018,WRI,Write-In,USS,United States Senator,OKE,Okeechobee,,,11,11,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,ORA,Orange,,,247,247,Weeks,David,,8
11/6/2018,WRI,Write-In,USS,United States Senator,OSC,Osceola,,,87,87,Weeks,David,,2
11/6/2018,WRI,Write-In,USS,United States Senator,PAL,Palm Beach,,,871,871,Weeks,David,,7
11/6/2018,WRI,Write-In,USS,United States Senator,PAS,Pasco,,,110,110,Weeks,David,,14
11/6/2018,WRI,Write-In,USS,United States Senator,PIN,Pinellas,,,299,299,Weeks,David,,26
11/6/2018,WRI,Write-In,USS,United States Senator,POL,Polk,,,167,167,Weeks,David,,7
11/6/2018,WRI,Write-In,USS,United States Senator,PUT,Putnam,,,35,35,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,SAN,Santa Rosa,,,41,41,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,SAR,Sarasota,,,101,101,Weeks,David,,16
11/6/2018,WRI,Write-In,USS,United States Senator,SEM,Seminole,,,81,81,Weeks,David,,6
11/6/2018,WRI,Write-In,USS,United States Senator,STJ,St. Johns,,,46,46,Weeks,David,,3
11/6/2018,WRI,Write-In,USS,United States Senator,STL,St. Lucie,,,64,64,Weeks,David,,10
11/6/2018,WRI,Write-In,USS,United States Senator,SUM,Sumter,,,26,26,Weeks,David,,1
11/6/2018,WRI,Write-In,USS,United States Senator,SUW,Suwannee,,,16,16,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,TAY,Taylor,,,14,14,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,UNI,Union,,,8,8,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,VOL,Volusia,,,125,125,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAK,Wakulla,,,12,12,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAL,Walton,,,21,21,Weeks,David,,0
11/6/2018,WRI,Write-In,USS,United States Senator,WAS,Washington,,,12,12,Weeks,David,,0
11/6/2018,REP,Republican,USR,United States Representative,ESC,Escambia,1,,79,79,Gaetz,Matt,,73752
11/6/2018,REP,Republican,USR,United States Representative,HOL,Holmes,1,,6,6,Gaetz,Matt,,3828
11/6/2018,REP,Republican,USR,United States Representative,OKA,Okaloosa,1,,52,52,Gaetz,Matt,,60222
11/6/2018,REP,Republican,USR,United States Representative,SAN,Santa Rosa,1,,41,41,Gaetz,Matt,,55526
11/6/2018,REP,Republican,USR,United States Representative,WAL,Walton,1,,21,21,Gaetz,Matt,,22861
11/6/2018,DEM,Democrat,USR,United States Representative,ESC,Escambia,1,,79,79,Zimmerman,Jennifer,M.,54734
11/6/2018,DEM,Democrat,USR,United States Representative,HOL,Holmes,1,,6,6,Zimmerman,Jennifer,M.,494
11/6/2018,DEM,Democrat,USR,United States Representative,OKA,Okaloosa,1,,52,52,Zimmerman,Jennifer,M.,23694
11/6/2018,DEM,Democrat,USR,United States Representative,SAN,Santa Rosa,1,,41,41,Zimmerman,Jennifer,M.,19948
11/6/2018,DEM,Democrat,USR,United States Representative,WAL,Walton,1,,21,21,Zimmerman,Jennifer,M.,7329
11/6/2018,REP,Republican,USR,United States Representative,BAY,Bay,2,,44,44,Dunn,Neal,,47366
11/6/2018,REP,Republican,USR,United States Representative,CAL,Calhoun,2,,11,11,Dunn,Neal,,3666
11/6/2018,REP,Republican,USR,United States Representative,CLM,Columbia,2,,19,19,Dunn,Neal,,16269
11/6/2018,REP,Republican,USR,United States Representative,DIX,Dixie,2,,10,10,Dunn,Neal,,4750
11/6/2018,REP,Republican,USR,United States Representative,FRA,Franklin,2,,8,8,Dunn,Neal,,3589
11/6/2018,REP,Republican,USR,United States Representative,GIL,Gilchrist,2,,10,10,Dunn,Neal,,5991
11/6/2018,REP,Republican,USR,United States Representative,GUL,Gulf,2,,10,10,Dunn,Neal,,4411
11/6/2018,REP,Republican,USR,United States Representative,HOL,Holmes,2,,3,3,Dunn,Neal,,2135
11/6/2018,REP,Republican,USR,United States Representative,JAC,Jackson,2,,14,14,Dunn,Neal,,10935
11/6/2018,REP,Republican,USR,United States Representative,JEF,Jefferson,2,,3,3,Dunn,Neal,,432
11/6/2018,REP,Republican,USR,United States Representative,LAF,Lafayette,2,,5,5,Dunn,Neal,,2328
11/6/2018,REP,Republican,USR,United States Representative,LEO,Leon,2,,66,66,Dunn,Neal,,31401
11/6/2018,REP,Republican,USR,United States Representative,LEV,Levy,2,,13,13,Dunn,Neal,,12168
11/6/2018,REP,Republican,USR,United States Representative,LIB,Liberty,2,,8,8,Dunn,Neal,,2077
11/6/2018,REP,Republican,USR,United States Representative,MRN,Marion,2,,21,21,Dunn,Neal,,16712
11/6/2018,REP,Republican,USR,United States Representative,SUW,Suwannee,2,,16,16,Dunn,Neal,,12376
11/6/2018,REP,Republican,USR,United States Representative,TAY,Taylor,2,,14,14,Dunn,Neal,,5879
11/6/2018,REP,Republican,USR,United States Representative,WAK,Wakulla,2,,12,12,Dunn,Neal,,9623
